datatempo_pk;ano;mes;mes_desc;dia;intervalo_horario;dia_semana;dia_semana_desc
2020062207;2020;6;Junho    ;22;07h às 08h;4;Quarta-feira 
2020062208;2020;6;Junho    ;22;08h às 09h;4;Quarta-feira 
2020062209;2020;6;Junho    ;22;09h às 10h;4;Quarta-feira 
2020062210;2020;6;Junho    ;22;10h às 11h;4;Quarta-feira 
2020062211;2020;6;Junho    ;22;11h às 12h;4;Quarta-feira 
2020062212;2020;6;Junho    ;22;12h às 13h;4;Quarta-feira 
2020062213;2020;6;Junho    ;22;13h às 14h;4;Quarta-feira 
2020062214;2020;6;Junho    ;22;14h às 15h;4;Quarta-feira 
2020062215;2020;6;Junho    ;22;15h às 16h;4;Quarta-feira 
2020062216;2020;6;Junho    ;22;16h às 17h;4;Quarta-feira 
2020062217;2020;6;Junho    ;22;17h às 18h;4;Quarta-feira 
2020062218;2020;6;Junho    ;22;18h às 19h;4;Quarta-feira 
2020062220;2020;6;Junho    ;22;20h às 21h;4;Quarta-feira 
2020062304;2020;6;Junho    ;23;04h às 05h;5;Quinta-feira 
2020062306;2020;6;Junho    ;23;06h às 07h;5;Quinta-feira 
2020062307;2020;6;Junho    ;23;07h às 08h;5;Quinta-feira 
2020062308;2020;6;Junho    ;23;08h às 09h;5;Quinta-feira 
2020062309;2020;6;Junho    ;23;09h às 10h;5;Quinta-feira 
2020062311;2020;6;Junho    ;23;11h às 12h;5;Quinta-feira 
2020062312;2020;6;Junho    ;23;12h às 13h;5;Quinta-feira 
2020062313;2020;6;Junho    ;23;13h às 14h;5;Quinta-feira 
2020062314;2020;6;Junho    ;23;14h às 15h;5;Quinta-feira 
2020062315;2020;6;Junho    ;23;15h às 16h;5;Quinta-feira 
2020062316;2020;6;Junho    ;23;16h às 17h;5;Quinta-feira 
2020062317;2020;6;Junho    ;23;17h às 18h;5;Quinta-feira 
2020062318;2020;6;Junho    ;23;18h às 19h;5;Quinta-feira 
2020062319;2020;6;Junho    ;23;19h às 20h;5;Quinta-feira 
2020062320;2020;6;Junho    ;23;20h às 21h;5;Quinta-feira 
2020062323;2020;6;Junho    ;23;23h às 24h;5;Quinta-feira 
2020062401;2020;6;Junho    ;24;01h às 02h;6;Sexta-feira  
2020062408;2020;6;Junho    ;24;08h às 09h;6;Sexta-feira  
2020062411;2020;6;Junho    ;24;11h às 12h;6;Sexta-feira  
2020062412;2020;6;Junho    ;24;12h às 13h;6;Sexta-feira  
2020062413;2020;6;Junho    ;24;13h às 14h;6;Sexta-feira  
2020062414;2020;6;Junho    ;24;14h às 15h;6;Sexta-feira  
2020062415;2020;6;Junho    ;24;15h às 16h;6;Sexta-feira  
2020062416;2020;6;Junho    ;24;16h às 17h;6;Sexta-feira  
2020062417;2020;6;Junho    ;24;17h às 18h;6;Sexta-feira  
2020062418;2020;6;Junho    ;24;18h às 19h;6;Sexta-feira  
2020062419;2020;6;Junho    ;24;19h às 20h;6;Sexta-feira  
2020062420;2020;6;Junho    ;24;20h às 21h;6;Sexta-feira  
2020062421;2020;6;Junho    ;24;21h às 22h;6;Sexta-feira  
2020062500;2020;6;Junho    ;25;00h à  01h;7;Sábado      
2020062508;2020;6;Junho    ;25;08h às 09h;7;Sábado      
2020062509;2020;6;Junho    ;25;09h às 10h;7;Sábado      
2020062510;2020;6;Junho    ;25;10h às 11h;7;Sábado      
2020062511;2020;6;Junho    ;25;11h às 12h;7;Sábado      
2020062512;2020;6;Junho    ;25;12h às 13h;7;Sábado      
2020062513;2020;6;Junho    ;25;13h às 14h;7;Sábado      
2020062515;2020;6;Junho    ;25;15h às 16h;7;Sábado      
2020062516;2020;6;Junho    ;25;16h às 17h;7;Sábado      
2020062517;2020;6;Junho    ;25;17h às 18h;7;Sábado      
2020062518;2020;6;Junho    ;25;18h às 19h;7;Sábado      
2020062519;2020;6;Junho    ;25;19h às 20h;7;Sábado      
2020062520;2020;6;Junho    ;25;20h às 21h;7;Sábado      
2020062521;2020;6;Junho    ;25;21h às 22h;7;Sábado      
2020062523;2020;6;Junho    ;25;23h às 24h;7;Sábado      
2020062600;2020;6;Junho    ;26;00h à  01h;1;Domingo      
2020062601;2020;6;Junho    ;26;01h às 02h;1;Domingo      
2020062607;2020;6;Junho    ;26;07h às 08h;1;Domingo      
2020062608;2020;6;Junho    ;26;08h às 09h;1;Domingo      
2020062609;2020;6;Junho    ;26;09h às 10h;1;Domingo      
2020062610;2020;6;Junho    ;26;10h às 11h;1;Domingo      
2020062612;2020;6;Junho    ;26;12h às 13h;1;Domingo      
2020062613;2020;6;Junho    ;26;13h às 14h;1;Domingo      
2020062614;2020;6;Junho    ;26;14h às 15h;1;Domingo      
2020062616;2020;6;Junho    ;26;16h às 17h;1;Domingo      
2020062617;2020;6;Junho    ;26;17h às 18h;1;Domingo      
2020062618;2020;6;Junho    ;26;18h às 19h;1;Domingo      
2020062619;2020;6;Junho    ;26;19h às 20h;1;Domingo      
2020062620;2020;6;Junho    ;26;20h às 21h;1;Domingo      
2020062621;2020;6;Junho    ;26;21h às 22h;1;Domingo      
2020062703;2020;6;Junho    ;27;03h às 04h;2;Segunda-feira
2020062705;2020;6;Junho    ;27;05h às 06h;2;Segunda-feira
2020062706;2020;6;Junho    ;27;06h às 07h;2;Segunda-feira
2020062707;2020;6;Junho    ;27;07h às 08h;2;Segunda-feira
2020062708;2020;6;Junho    ;27;08h às 09h;2;Segunda-feira
2020062709;2020;6;Junho    ;27;09h às 10h;2;Segunda-feira
2020062710;2020;6;Junho    ;27;10h às 11h;2;Segunda-feira
2020062711;2020;6;Junho    ;27;11h às 12h;2;Segunda-feira
2020062714;2020;6;Junho    ;27;14h às 15h;2;Segunda-feira
2020062716;2020;6;Junho    ;27;16h às 17h;2;Segunda-feira
2020062717;2020;6;Junho    ;27;17h às 18h;2;Segunda-feira
2020062718;2020;6;Junho    ;27;18h às 19h;2;Segunda-feira
2020062719;2020;6;Junho    ;27;19h às 20h;2;Segunda-feira
2020062720;2020;6;Junho    ;27;20h às 21h;2;Segunda-feira
2020062722;2020;6;Junho    ;27;22h às 23h;2;Segunda-feira
2020062805;2020;6;Junho    ;28;05h às 06h;3;Terça-feira 
2020062807;2020;6;Junho    ;28;07h às 08h;3;Terça-feira 
2020062808;2020;6;Junho    ;28;08h às 09h;3;Terça-feira 
2020062809;2020;6;Junho    ;28;09h às 10h;3;Terça-feira 
2020062810;2020;6;Junho    ;28;10h às 11h;3;Terça-feira 
2020062811;2020;6;Junho    ;28;11h às 12h;3;Terça-feira 
2020062813;2020;6;Junho    ;28;13h às 14h;3;Terça-feira 
2020062815;2020;6;Junho    ;28;15h às 16h;3;Terça-feira 
2020062817;2020;6;Junho    ;28;17h às 18h;3;Terça-feira 
2020062818;2020;6;Junho    ;28;18h às 19h;3;Terça-feira 
2020062819;2020;6;Junho    ;28;19h às 20h;3;Terça-feira 
2020062821;2020;6;Junho    ;28;21h às 22h;3;Terça-feira 
2020062900;2020;6;Junho    ;29;00h à  01h;4;Quarta-feira 
2020062907;2020;6;Junho    ;29;07h às 08h;4;Quarta-feira 
2020062908;2020;6;Junho    ;29;08h às 09h;4;Quarta-feira 
2020062909;2020;6;Junho    ;29;09h às 10h;4;Quarta-feira 
2020062911;2020;6;Junho    ;29;11h às 12h;4;Quarta-feira 
2020062912;2020;6;Junho    ;29;12h às 13h;4;Quarta-feira 
2020062913;2020;6;Junho    ;29;13h às 14h;4;Quarta-feira 
2020062914;2020;6;Junho    ;29;14h às 15h;4;Quarta-feira 
2020062915;2020;6;Junho    ;29;15h às 16h;4;Quarta-feira 
2020062917;2020;6;Junho    ;29;17h às 18h;4;Quarta-feira 
2020062918;2020;6;Junho    ;29;18h às 19h;4;Quarta-feira 
2020062921;2020;6;Junho    ;29;21h às 22h;4;Quarta-feira 
2020063004;2020;6;Junho    ;30;04h às 05h;5;Quinta-feira 
2020063007;2020;6;Junho    ;30;07h às 08h;5;Quinta-feira 
2020063008;2020;6;Junho    ;30;08h às 09h;5;Quinta-feira 
2020063009;2020;6;Junho    ;30;09h às 10h;5;Quinta-feira 
2020063011;2020;6;Junho    ;30;11h às 12h;5;Quinta-feira 
2020063012;2020;6;Junho    ;30;12h às 13h;5;Quinta-feira 
2020063013;2020;6;Junho    ;30;13h às 14h;5;Quinta-feira 
2020063014;2020;6;Junho    ;30;14h às 15h;5;Quinta-feira 
2020063015;2020;6;Junho    ;30;15h às 16h;5;Quinta-feira 
2020063016;2020;6;Junho    ;30;16h às 17h;5;Quinta-feira 
2020063017;2020;6;Junho    ;30;17h às 18h;5;Quinta-feira 
2020063018;2020;6;Junho    ;30;18h às 19h;5;Quinta-feira 
2020063019;2020;6;Junho    ;30;19h às 20h;5;Quinta-feira 
2020063022;2020;6;Junho    ;30;22h às 23h;5;Quinta-feira 
2020063023;2020;6;Junho    ;30;23h às 24h;5;Quinta-feira 
2020063106;2020;6;Junho    ;31;06h às 07h;6;Sexta-feira  
2020063107;2020;6;Junho    ;31;07h às 08h;6;Sexta-feira  
2020063108;2020;6;Junho    ;31;08h às 09h;6;Sexta-feira  
2020063109;2020;6;Junho    ;31;09h às 10h;6;Sexta-feira  
2020063111;2020;6;Junho    ;31;11h às 12h;6;Sexta-feira  
2020063112;2020;6;Junho    ;31;12h às 13h;6;Sexta-feira  
2020063114;2020;6;Junho    ;31;14h às 15h;6;Sexta-feira  
2020063115;2020;6;Junho    ;31;15h às 16h;6;Sexta-feira  
2020063116;2020;6;Junho    ;31;16h às 17h;6;Sexta-feira  
2020063117;2020;6;Junho    ;31;17h às 18h;6;Sexta-feira  
2020063119;2020;6;Junho    ;31;19h às 20h;6;Sexta-feira  
2020063120;2020;6;Junho    ;31;20h às 21h;6;Sexta-feira  
2020063121;2020;6;Junho    ;31;21h às 22h;6;Sexta-feira  
2020070100;2020;7;Julho    ;1;00h à  01h;7;Sábado      
2020070107;2020;7;Julho    ;1;07h às 08h;7;Sábado      
2020070108;2020;7;Julho    ;1;08h às 09h;7;Sábado      
2020070110;2020;7;Julho    ;1;10h às 11h;7;Sábado      
2020070111;2020;7;Julho    ;1;11h às 12h;7;Sábado      
2020070112;2020;7;Julho    ;1;12h às 13h;7;Sábado      
2020070113;2020;7;Julho    ;1;13h às 14h;7;Sábado      
2020070114;2020;7;Julho    ;1;14h às 15h;7;Sábado      
2020070115;2020;7;Julho    ;1;15h às 16h;7;Sábado      
2020070116;2020;7;Julho    ;1;16h às 17h;7;Sábado      
2020070118;2020;7;Julho    ;1;18h às 19h;7;Sábado      
2020070119;2020;7;Julho    ;1;19h às 20h;7;Sábado      
2020070120;2020;7;Julho    ;1;20h às 21h;7;Sábado      
2020070121;2020;7;Julho    ;1;21h às 22h;7;Sábado      
2020070122;2020;7;Julho    ;1;22h às 23h;7;Sábado      
2020070123;2020;7;Julho    ;1;23h às 24h;7;Sábado      
2020070200;2020;7;Julho    ;2;00h à  01h;1;Domingo      
2020070201;2020;7;Julho    ;2;01h às 02h;1;Domingo      
2020070202;2020;7;Julho    ;2;02h às 03h;1;Domingo      
2020070212;2020;7;Julho    ;2;12h às 13h;1;Domingo      
2020070214;2020;7;Julho    ;2;14h às 15h;1;Domingo      
2020070215;2020;7;Julho    ;2;15h às 16h;1;Domingo      
2020070216;2020;7;Julho    ;2;16h às 17h;1;Domingo      
2020070217;2020;7;Julho    ;2;17h às 18h;1;Domingo      
2020070218;2020;7;Julho    ;2;18h às 19h;1;Domingo      
2020070219;2020;7;Julho    ;2;19h às 20h;1;Domingo      
2020070220;2020;7;Julho    ;2;20h às 21h;1;Domingo      
2020070221;2020;7;Julho    ;2;21h às 22h;1;Domingo      
2020070223;2020;7;Julho    ;2;23h às 24h;1;Domingo      
2020070306;2020;7;Julho    ;3;06h às 07h;2;Segunda-feira
2020070307;2020;7;Julho    ;3;07h às 08h;2;Segunda-feira
2020070308;2020;7;Julho    ;3;08h às 09h;2;Segunda-feira
2020070310;2020;7;Julho    ;3;10h às 11h;2;Segunda-feira
2020070312;2020;7;Julho    ;3;12h às 13h;2;Segunda-feira
2020070313;2020;7;Julho    ;3;13h às 14h;2;Segunda-feira
2020070314;2020;7;Julho    ;3;14h às 15h;2;Segunda-feira
2020070315;2020;7;Julho    ;3;15h às 16h;2;Segunda-feira
2020070316;2020;7;Julho    ;3;16h às 17h;2;Segunda-feira
2020070317;2020;7;Julho    ;3;17h às 18h;2;Segunda-feira
2020070318;2020;7;Julho    ;3;18h às 19h;2;Segunda-feira
2020070319;2020;7;Julho    ;3;19h às 20h;2;Segunda-feira
2020070321;2020;7;Julho    ;3;21h às 22h;2;Segunda-feira
2020070406;2020;7;Julho    ;4;06h às 07h;3;Terça-feira 
2020070407;2020;7;Julho    ;4;07h às 08h;3;Terça-feira 
2020070408;2020;7;Julho    ;4;08h às 09h;3;Terça-feira 
2020070410;2020;7;Julho    ;4;10h às 11h;3;Terça-feira 
2020070411;2020;7;Julho    ;4;11h às 12h;3;Terça-feira 
2020070412;2020;7;Julho    ;4;12h às 13h;3;Terça-feira 
2020070413;2020;7;Julho    ;4;13h às 14h;3;Terça-feira 
2020070414;2020;7;Julho    ;4;14h às 15h;3;Terça-feira 
2020070415;2020;7;Julho    ;4;15h às 16h;3;Terça-feira 
2020070416;2020;7;Julho    ;4;16h às 17h;3;Terça-feira 
2020070417;2020;7;Julho    ;4;17h às 18h;3;Terça-feira 
2020070419;2020;7;Julho    ;4;19h às 20h;3;Terça-feira 
2020070420;2020;7;Julho    ;4;20h às 21h;3;Terça-feira 
2020070421;2020;7;Julho    ;4;21h às 22h;3;Terça-feira 
2020070500;2020;7;Julho    ;5;00h à  01h;4;Quarta-feira 
2020070503;2020;7;Julho    ;5;03h às 04h;4;Quarta-feira 
2020070506;2020;7;Julho    ;5;06h às 07h;4;Quarta-feira 
2020070507;2020;7;Julho    ;5;07h às 08h;4;Quarta-feira 
2020070508;2020;7;Julho    ;5;08h às 09h;4;Quarta-feira 
2020070509;2020;7;Julho    ;5;09h às 10h;4;Quarta-feira 
2020070510;2020;7;Julho    ;5;10h às 11h;4;Quarta-feira 
2020070511;2020;7;Julho    ;5;11h às 12h;4;Quarta-feira 
2020070512;2020;7;Julho    ;5;12h às 13h;4;Quarta-feira 
2020070513;2020;7;Julho    ;5;13h às 14h;4;Quarta-feira 
2020070514;2020;7;Julho    ;5;14h às 15h;4;Quarta-feira 
2020070515;2020;7;Julho    ;5;15h às 16h;4;Quarta-feira 
2020070516;2020;7;Julho    ;5;16h às 17h;4;Quarta-feira 
2020070517;2020;7;Julho    ;5;17h às 18h;4;Quarta-feira 
2020070518;2020;7;Julho    ;5;18h às 19h;4;Quarta-feira 
2020070519;2020;7;Julho    ;5;19h às 20h;4;Quarta-feira 
2020070520;2020;7;Julho    ;5;20h às 21h;4;Quarta-feira 
2020070603;2020;7;Julho    ;6;03h às 04h;5;Quinta-feira 
2020070606;2020;7;Julho    ;6;06h às 07h;5;Quinta-feira 
2020070607;2020;7;Julho    ;6;07h às 08h;5;Quinta-feira 
2020070608;2020;7;Julho    ;6;08h às 09h;5;Quinta-feira 
2020070609;2020;7;Julho    ;6;09h às 10h;5;Quinta-feira 
2020070610;2020;7;Julho    ;6;10h às 11h;5;Quinta-feira 
2020070611;2020;7;Julho    ;6;11h às 12h;5;Quinta-feira 
2020070612;2020;7;Julho    ;6;12h às 13h;5;Quinta-feira 
2020070613;2020;7;Julho    ;6;13h às 14h;5;Quinta-feira 
2020070614;2020;7;Julho    ;6;14h às 15h;5;Quinta-feira 
2020070615;2020;7;Julho    ;6;15h às 16h;5;Quinta-feira 
2020070616;2020;7;Julho    ;6;16h às 17h;5;Quinta-feira 
2020070617;2020;7;Julho    ;6;17h às 18h;5;Quinta-feira 
2020070618;2020;7;Julho    ;6;18h às 19h;5;Quinta-feira 
2020070619;2020;7;Julho    ;6;19h às 20h;5;Quinta-feira 
2020070621;2020;7;Julho    ;6;21h às 22h;5;Quinta-feira 
2020070622;2020;7;Julho    ;6;22h às 23h;5;Quinta-feira 
2020070707;2020;7;Julho    ;7;07h às 08h;6;Sexta-feira  
2020070708;2020;7;Julho    ;7;08h às 09h;6;Sexta-feira  
2020070709;2020;7;Julho    ;7;09h às 10h;6;Sexta-feira  
2020070710;2020;7;Julho    ;7;10h às 11h;6;Sexta-feira  
2020070711;2020;7;Julho    ;7;11h às 12h;6;Sexta-feira  
2020070712;2020;7;Julho    ;7;12h às 13h;6;Sexta-feira  
2020070713;2020;7;Julho    ;7;13h às 14h;6;Sexta-feira  
2020070715;2020;7;Julho    ;7;15h às 16h;6;Sexta-feira  
2020070717;2020;7;Julho    ;7;17h às 18h;6;Sexta-feira  
2020070718;2020;7;Julho    ;7;18h às 19h;6;Sexta-feira  
2020070719;2020;7;Julho    ;7;19h às 20h;6;Sexta-feira  
2020070720;2020;7;Julho    ;7;20h às 21h;6;Sexta-feira  
2020070721;2020;7;Julho    ;7;21h às 22h;6;Sexta-feira  
2020070722;2020;7;Julho    ;7;22h às 23h;6;Sexta-feira  
2020070723;2020;7;Julho    ;7;23h às 24h;6;Sexta-feira  
2020070802;2020;7;Julho    ;8;02h às 03h;7;Sábado      
2020070804;2020;7;Julho    ;8;04h às 05h;7;Sábado      
2020070806;2020;7;Julho    ;8;06h às 07h;7;Sábado      
2020070807;2020;7;Julho    ;8;07h às 08h;7;Sábado      
2020070808;2020;7;Julho    ;8;08h às 09h;7;Sábado      
2020070811;2020;7;Julho    ;8;11h às 12h;7;Sábado      
2020070812;2020;7;Julho    ;8;12h às 13h;7;Sábado      
2020070813;2020;7;Julho    ;8;13h às 14h;7;Sábado      
2020070814;2020;7;Julho    ;8;14h às 15h;7;Sábado      
2020070815;2020;7;Julho    ;8;15h às 16h;7;Sábado      
2020070816;2020;7;Julho    ;8;16h às 17h;7;Sábado      
2020070817;2020;7;Julho    ;8;17h às 18h;7;Sábado      
2020070818;2020;7;Julho    ;8;18h às 19h;7;Sábado      
2020070819;2020;7;Julho    ;8;19h às 20h;7;Sábado      
2020070820;2020;7;Julho    ;8;20h às 21h;7;Sábado      
2020070821;2020;7;Julho    ;8;21h às 22h;7;Sábado      
2020070823;2020;7;Julho    ;8;23h às 24h;7;Sábado      
2020070901;2020;7;Julho    ;9;01h às 02h;1;Domingo      
2020070902;2020;7;Julho    ;9;02h às 03h;1;Domingo      
2020070903;2020;7;Julho    ;9;03h às 04h;1;Domingo      
2020070904;2020;7;Julho    ;9;04h às 05h;1;Domingo      
2020070907;2020;7;Julho    ;9;07h às 08h;1;Domingo      
2020070909;2020;7;Julho    ;9;09h às 10h;1;Domingo      
2020070910;2020;7;Julho    ;9;10h às 11h;1;Domingo      
2020070911;2020;7;Julho    ;9;11h às 12h;1;Domingo      
2020070912;2020;7;Julho    ;9;12h às 13h;1;Domingo      
2020070913;2020;7;Julho    ;9;13h às 14h;1;Domingo      
2020070914;2020;7;Julho    ;9;14h às 15h;1;Domingo      
2020070915;2020;7;Julho    ;9;15h às 16h;1;Domingo      
2020070916;2020;7;Julho    ;9;16h às 17h;1;Domingo      
2020070918;2020;7;Julho    ;9;18h às 19h;1;Domingo      
2020070919;2020;7;Julho    ;9;19h às 20h;1;Domingo      
2020070921;2020;7;Julho    ;9;21h às 22h;1;Domingo      
2020070922;2020;7;Julho    ;9;22h às 23h;1;Domingo      
2020071006;2020;7;Julho    ;10;06h às 07h;2;Segunda-feira
2020071008;2020;7;Julho    ;10;08h às 09h;2;Segunda-feira
2020071009;2020;7;Julho    ;10;09h às 10h;2;Segunda-feira
2020071010;2020;7;Julho    ;10;10h às 11h;2;Segunda-feira
2020071011;2020;7;Julho    ;10;11h às 12h;2;Segunda-feira
2020071013;2020;7;Julho    ;10;13h às 14h;2;Segunda-feira
2020071014;2020;7;Julho    ;10;14h às 15h;2;Segunda-feira
2020071015;2020;7;Julho    ;10;15h às 16h;2;Segunda-feira
2020071016;2020;7;Julho    ;10;16h às 17h;2;Segunda-feira
2020071017;2020;7;Julho    ;10;17h às 18h;2;Segunda-feira
2020071018;2020;7;Julho    ;10;18h às 19h;2;Segunda-feira
2020071019;2020;7;Julho    ;10;19h às 20h;2;Segunda-feira
2020071020;2020;7;Julho    ;10;20h às 21h;2;Segunda-feira
2020071021;2020;7;Julho    ;10;21h às 22h;2;Segunda-feira
2020071022;2020;7;Julho    ;10;22h às 23h;2;Segunda-feira
2020071106;2020;7;Julho    ;11;06h às 07h;3;Terça-feira 
2020071108;2020;7;Julho    ;11;08h às 09h;3;Terça-feira 
2020071109;2020;7;Julho    ;11;09h às 10h;3;Terça-feira 
2020071110;2020;7;Julho    ;11;10h às 11h;3;Terça-feira 
2020071111;2020;7;Julho    ;11;11h às 12h;3;Terça-feira 
2020071112;2020;7;Julho    ;11;12h às 13h;3;Terça-feira 
2020071113;2020;7;Julho    ;11;13h às 14h;3;Terça-feira 
2020071114;2020;7;Julho    ;11;14h às 15h;3;Terça-feira 
2020071115;2020;7;Julho    ;11;15h às 16h;3;Terça-feira 
2020071116;2020;7;Julho    ;11;16h às 17h;3;Terça-feira 
2020071117;2020;7;Julho    ;11;17h às 18h;3;Terça-feira 
2020071118;2020;7;Julho    ;11;18h às 19h;3;Terça-feira 
2020071119;2020;7;Julho    ;11;19h às 20h;3;Terça-feira 
2020071122;2020;7;Julho    ;11;22h às 23h;3;Terça-feira 
2020071206;2020;7;Julho    ;12;06h às 07h;4;Quarta-feira 
2020071207;2020;7;Julho    ;12;07h às 08h;4;Quarta-feira 
2020071209;2020;7;Julho    ;12;09h às 10h;4;Quarta-feira 
2020071210;2020;7;Julho    ;12;10h às 11h;4;Quarta-feira 
2020071212;2020;7;Julho    ;12;12h às 13h;4;Quarta-feira 
2020071213;2020;7;Julho    ;12;13h às 14h;4;Quarta-feira 
2020071214;2020;7;Julho    ;12;14h às 15h;4;Quarta-feira 
2020071215;2020;7;Julho    ;12;15h às 16h;4;Quarta-feira 
2020071216;2020;7;Julho    ;12;16h às 17h;4;Quarta-feira 
2020071217;2020;7;Julho    ;12;17h às 18h;4;Quarta-feira 
2020071218;2020;7;Julho    ;12;18h às 19h;4;Quarta-feira 
2020071219;2020;7;Julho    ;12;19h às 20h;4;Quarta-feira 
2020071220;2020;7;Julho    ;12;20h às 21h;4;Quarta-feira 
2020071221;2020;7;Julho    ;12;21h às 22h;4;Quarta-feira 
2020071223;2020;7;Julho    ;12;23h às 24h;4;Quarta-feira 
2020071303;2020;7;Julho    ;13;03h às 04h;5;Quinta-feira 
2020071307;2020;7;Julho    ;13;07h às 08h;5;Quinta-feira 
2020071308;2020;7;Julho    ;13;08h às 09h;5;Quinta-feira 
2020071309;2020;7;Julho    ;13;09h às 10h;5;Quinta-feira 
2020071310;2020;7;Julho    ;13;10h às 11h;5;Quinta-feira 
2020071311;2020;7;Julho    ;13;11h às 12h;5;Quinta-feira 
2020071312;2020;7;Julho    ;13;12h às 13h;5;Quinta-feira 
2020071315;2020;7;Julho    ;13;15h às 16h;5;Quinta-feira 
2020071316;2020;7;Julho    ;13;16h às 17h;5;Quinta-feira 
2020071317;2020;7;Julho    ;13;17h às 18h;5;Quinta-feira 
2020071318;2020;7;Julho    ;13;18h às 19h;5;Quinta-feira 
2020071319;2020;7;Julho    ;13;19h às 20h;5;Quinta-feira 
2020071320;2020;7;Julho    ;13;20h às 21h;5;Quinta-feira 
2020071322;2020;7;Julho    ;13;22h às 23h;5;Quinta-feira 
2020071323;2020;7;Julho    ;13;23h às 24h;5;Quinta-feira 
2020071405;2020;7;Julho    ;14;05h às 06h;6;Sexta-feira  
2020071406;2020;7;Julho    ;14;06h às 07h;6;Sexta-feira  
2020071408;2020;7;Julho    ;14;08h às 09h;6;Sexta-feira  
2020071409;2020;7;Julho    ;14;09h às 10h;6;Sexta-feira  
2020071410;2020;7;Julho    ;14;10h às 11h;6;Sexta-feira  
2020071411;2020;7;Julho    ;14;11h às 12h;6;Sexta-feira  
2020071412;2020;7;Julho    ;14;12h às 13h;6;Sexta-feira  
2020071413;2020;7;Julho    ;14;13h às 14h;6;Sexta-feira  
2020071414;2020;7;Julho    ;14;14h às 15h;6;Sexta-feira  
2020071415;2020;7;Julho    ;14;15h às 16h;6;Sexta-feira  
2020071416;2020;7;Julho    ;14;16h às 17h;6;Sexta-feira  
2020071417;2020;7;Julho    ;14;17h às 18h;6;Sexta-feira  
2020071418;2020;7;Julho    ;14;18h às 19h;6;Sexta-feira  
2020071419;2020;7;Julho    ;14;19h às 20h;6;Sexta-feira  
2020071420;2020;7;Julho    ;14;20h às 21h;6;Sexta-feira  
2020071421;2020;7;Julho    ;14;21h às 22h;6;Sexta-feira  
2020071500;2020;7;Julho    ;15;00h à  01h;7;Sábado      
2020071503;2020;7;Julho    ;15;03h às 04h;7;Sábado      
2020071504;2020;7;Julho    ;15;04h às 05h;7;Sábado      
2020071506;2020;7;Julho    ;15;06h às 07h;7;Sábado      
2020071507;2020;7;Julho    ;15;07h às 08h;7;Sábado      
2020071508;2020;7;Julho    ;15;08h às 09h;7;Sábado      
2020071509;2020;7;Julho    ;15;09h às 10h;7;Sábado      
2020071510;2020;7;Julho    ;15;10h às 11h;7;Sábado      
2020071511;2020;7;Julho    ;15;11h às 12h;7;Sábado      
2020071512;2020;7;Julho    ;15;12h às 13h;7;Sábado      
2020071513;2020;7;Julho    ;15;13h às 14h;7;Sábado      
2020071514;2020;7;Julho    ;15;14h às 15h;7;Sábado      
2020071515;2020;7;Julho    ;15;15h às 16h;7;Sábado      
2020071516;2020;7;Julho    ;15;16h às 17h;7;Sábado      
2020071518;2020;7;Julho    ;15;18h às 19h;7;Sábado      
